drugbank_id,name,pubchem_id,stitch_id_flat,stitch_id_sterio,umls_cui_from_label,lower,upper,side_effect_name
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0235996,0.0,0.001,Hepatic enzyme increased
DB00373,Timolol,33624,CID100005478,CID000033624,C0023066,0.0,0.001,Laryngospasm
DB14126,Tenofovir,464205,CID100064987,CID000464205,C2711227,0.0,0.001,Hepatic steatosis
DB00373,Timolol,33624,CID100005478,CID000033624,C0027424,0.0,0.001,Nasal congestion
DB01280,Nelarabine,3011155,CID100096312,CID003011155,C0041364,0.0,0.001,Tumour lysis syndrome
DB00396,Progesterone,5994,CID100004920,CID000005994,C0008301,0.0,0.001,Choking
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0178298,0.0,0.001,Skin disorder
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0154946,0.0,0.001,Angle closure glaucoma
DB00396,Progesterone,5994,CID100004920,CID000005994,C0007787,0.0,0.001,Transient ischaemic attack
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0001824,0.0,0.001,Agranulocytosis
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0151798,0.0,0.001,Hepatic necrosis
DB00396,Progesterone,5994,CID100004920,CID000005994,C0006145,0.0,0.001,Breast disorder
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0002994,0.0,0.001,Angioedema
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0020517,0.0,0.001,Hypersensitivity
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0002792,0.0,0.001,Anaphylactic shock
DB01265,Telbivudine,159269,CID100001134,CID000159269,C0001125,0.0,0.001,Lactic acidosis
DB00373,Timolol,33624,CID100005478,CID000033624,C0003123,0.0,0.001,Decreased appetite
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0019158,0.0,0.001,Hepatitis
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0020621,0.0,0.001,Hypokalaemia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0029927,0.0,0.001,Ovarian cyst
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0021053,0.0,0.001,Immune system disorder
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0022660,0.0,0.001,Renal failure acute
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0022672,0.0,0.001,Nephrosis lower nephron
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0025061,0.0,0.001,Mediastinal disorder
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0026848,0.0,0.001,Myopathy
DB00373,Timolol,33624,CID100005478,CID000033624,C0003467,0.0,0.001,Anxiety
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0151825,0.0,0.001,Bone pain
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0151772,0.0,0.001,Mania
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0002871,0.0,0.001,Anaemia
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0014457,0.0,0.001,Eosinophilia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0036974,0.0,0.001,Shock
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0020517,0.0,0.001,Hypersensitivity
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0019158,0.0,0.001,Hepatitis
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0015230,0.0,0.001,Dermatitis
DB00396,Progesterone,5994,CID100004920,CID000005994,C0036572,0.0,0.001,Convulsion
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0151744,0.0,0.001,Myocardial ischaemia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0033774,0.0,0.001,Pruritus
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0011991,0.0,0.001,Diarrhoea
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0003123,0.0,0.001,Anorexia
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0016658,0.0,0.001,Fracture
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0017178,0.0,0.001,Gastrointestinal disorder
DB00396,Progesterone,5994,CID100004920,CID000005994,C0030554,0.0,0.001,Paraesthesia
DB01327,Cefazolin,33255,CID100002617,CID000033255,C0006849,0.0,0.001,Candida infection
DB00396,Progesterone,5994,CID100004920,CID000005994,C0025874,0.0,0.001,Metrorrhagia
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0151996,0.0,0.001,Uterine leiomyoma
DB00373,Timolol,33624,CID100005478,CID000033624,C0009676,0.0,0.001,Feeling abnormal
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0033687,0.0,0.001,Protein urine present
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0035078,0.0,0.001,Renal failure
DB00373,Timolol,33624,CID100005478,CID000033624,C0011570,0.0,0.001,Depression
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0035410,0.0,0.001,Rhabdomyolysis
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0151849,0.0,0.001,Blood alkaline phosphatase increased
DB00631,Clofarabine,119182,CID100119182,CID000119182,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0162529,0.0,0.001,Colitis ischaemic
DB00373,Timolol,33624,CID100005478,CID000033624,C0003834,0.0,0.001,Arterial insufficiency
DB15351,Dihematoporphyrin ether,57166,CID100057166,CID000057166,C0012833,0.0,0.001,Dizziness
DB01265,Telbivudine,159269,CID100001134,CID000159269,C0009782,0.0,0.001,Connective tissue disorder
DB00396,Progesterone,5994,CID100004920,CID000005994,C0017178,0.0,0.001,Gastrointestinal disorder
DB00396,Progesterone,5994,CID100004920,CID000005994,C0015927,0.0,0.001,Foetal death
DB00396,Progesterone,5994,CID100004920,CID000005994,C0013404,0.0,0.001,Dyspnoea
DB00373,Timolol,33624,CID100005478,CID000033624,C0015967,0.0,0.001,Body temperature increased
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0032617,0.0,0.001,Urine output increased
DB00396,Progesterone,5994,CID100004920,CID000005994,C0018818,0.0,0.001,Ventricular septal defect
DB00396,Progesterone,5994,CID100004920,CID000005994,C0025345,0.0,0.001,Menstrual disorder
DB00396,Progesterone,5994,CID100004920,CID000005994,C0025323,0.0,0.001,Menorrhagia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0022346,0.0,0.001,Jaundice
DB00373,Timolol,33624,CID100005478,CID000033624,C0003862,0.0,0.001,Arthralgia
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0027707,0.0,0.001,Nephritis interstitial
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0029442,0.0,0.001,Osteomalacia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0020649,0.0,0.001,Hypotension
DB14126,Tenofovir,464205,CID100064987,CID000464205,C0030305,0.0,0.001,Pancreatitis
DB00373,Timolol,33624,CID100005478,CID000033624,C0007398,0.0,0.001,Catatonia
DB00396,Progesterone,5994,CID100004920,CID000005994,C0020538,0.0,0.001,Hypertension
DB00396,Progesterone,5994,CID100004920,CID000005994,C0020517,0.0,0.001,Hypersensitivity
DB00396,Progesterone,5994,CID100004920,CID000005994,C0019158,0.0,0.001,Hepatitis
DB01280,Nelarabine,3011155,CID100096312,CID003011155,C0029118,0.0,0.001,Opportunistic infection
DB00624,Testosterone,6013,CID100005408,CID000006013,C0010709,0.0,0.001,Cyst
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0036572,0.0,0.001,Convulsion
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0030312,0.0,0.001,Pancytopenia
DB00624,Testosterone,6013,CID100005408,CID000006013,C0009782,0.0,0.001,Connective tissue disorder
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0013378,0.0,0.001,Dysgeusia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0014457,0.0,0.001,Eosinophilia
DB00624,Testosterone,6013,CID100005408,CID000006013,C0010200,0.0,0.001,Cough
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0027497,0.0,0.001,Nausea
DB00373,Timolol,33624,CID100005478,CID000033624,C0038990,0.0,0.001,Sweating
DB00624,Testosterone,6013,CID100005408,CID000006013,C0009450,0.0,0.001,Infection
DB00624,Testosterone,6013,CID100005408,CID000006013,C0011057,0.0,0.001,Sudden hearing loss
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0023530,0.0,0.001,Leukopenia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0022107,0.0,0.001,Irritability
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0020651,0.0,0.001,Orthostatic hypotension
DB00624,Testosterone,6013,CID100005408,CID000006013,C0008031,0.0,0.001,Chest pain
DB00624,Testosterone,6013,CID100005408,CID000006013,C0004096,0.0,0.001,Asthma
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0033687,0.0,0.001,Protein urine present
DB00373,Timolol,33624,CID100005478,CID000033624,C0035357,0.0,0.001,Retroperitoneal fibrosis
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0039231,0.0,0.001,Tachycardia
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0039070,0.0,0.001,Loss of consciousness
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0015230,0.0,0.001,Dermatitis
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0035067,0.0,0.001,Renal artery stenosis
DB00624,Testosterone,6013,CID100005408,CID000006013,C0007787,0.0,0.001,Transient ischaemic attack
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0013604,0.0,0.001,Oedema
DB00624,Testosterone,6013,CID100005408,CID000006013,C0006145,0.0,0.001,Breast disorder
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0013428,0.0,0.001,Dysuria
DB00624,Testosterone,6013,CID100005408,CID000006013,C0007785,0.0,0.001,Cerebral infarction
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0349790,0.0,0.001,Asthma
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C1565489,0.0,0.001,Renal impairment
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0004134,0.0,0.001,Ataxia
DB00624,Testosterone,6013,CID100005408,CID000006013,C0015397,0.0,0.001,Eye disorder
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0151539,0.0,0.001,Blood urea increased
DB00624,Testosterone,6013,CID100005408,CID000006013,C0017178,0.0,0.001,Gastrointestinal disorder
DB14209,Trandolaprilat,5464097,CID100128549,CID005464097,C0001824,0.0,0.001,Agranulocytosis
DB14209,Trandolaprilat,5464097,CID100128549,CID005464097,C0002170,0.0,0.001,Alopecia
DB14209,Trandolaprilat,5464097,CID100128549,CID005464097,C0002962,0.0,0.001,Angina pectoris
DB14209,Trandolaprilat,5464097,CID100128549,CID005464097,C0003811,0.0,0.001,Arrhythmia
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0341117,0.0,0.001,Esophageal erosions
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0349506,0.0,0.001,Photosensitivity
DB00624,Testosterone,6013,CID100005408,CID000006013,C0014534,0.0,0.001,Epididymitis
DB00624,Testosterone,6013,CID100005408,CID000006013,C0011615,0.0,0.001,Dermatitis atopic
DB00624,Testosterone,6013,CID100005408,CID000006013,C0011849,0.0,0.001,Diabetes mellitus
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0014742,0.0,0.001,Erythema multiforme
DB00624,Testosterone,6013,CID100005408,CID000006013,C0012833,0.0,0.001,Dizziness
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0016382,0.0,0.001,Flushing
DB00624,Testosterone,6013,CID100005408,CID000006013,C0013404,0.0,0.001,Dyspnoea
DB00624,Testosterone,6013,CID100005408,CID000006013,C0013604,0.0,0.001,Oedema
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0151766,0.0,0.001,Liver function test abnormal
DB00624,Testosterone,6013,CID100005408,CID000006013,C0014130,0.0,0.001,Endocrine disorder
DB00624,Testosterone,6013,CID100005408,CID000006013,C0004936,0.0,0.001,Mental disorder
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0023530,0.0,0.001,Leukopenia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0011570,0.0,0.001,Depression
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0020517,0.0,0.001,Hypersensitivity
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0009676,0.0,0.001,Confusional state
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0018799,0.0,0.001,Cardiac disorder
DB01280,Nelarabine,3011155,CID100096312,CID003011155,C0018378,0.0,0.001,Guillain-Barre syndrome
DB00396,Progesterone,5994,CID100004920,CID000005994,C0000786,0.0,0.001,Abortion spontaneous
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0009782,0.0,0.001,Connective tissue disorder
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0011606,0.0,0.001,Dermatitis exfoliative
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0014457,0.0,0.001,Eosinophilia
DB00367,Levonorgestrel,13109,CID100004542,CID000013109,C0156404,0.0,0.001,Menstruation irregular
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0020615,0.0,0.001,Hypoglycaemia
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0012833,0.0,0.001,Dizziness
DB14208,Ramiprilat,5464096,CID105464096,CID005464096,C0020625,0.0,0.001,Hyponatraemia
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0013404,0.0,0.001,Dyspnoea
DB00396,Progesterone,5994,CID100004920,CID000005994,C0001339,0.0,0.001,Pancreatitis acute
DB00396,Progesterone,5994,CID100004920,CID000005994,C0001807,0.0,0.001,Aggression
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0030252,0.0,0.001,Palpitations
DB00619,Imatinib,5291,CID100005291,CID000005291,C0877055,0.0,0.001,Acute generalised exanthematous pustulosis
DB00396,Progesterone,5994,CID100004920,CID000005994,C0002792,0.0,0.001,Anaphylactic shock
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0004093,0.0,0.001,Asthenia
DB00619,Imatinib,5291,CID100005291,CID000005291,C1274594,0.0,0.001,Lichenoid keratosis
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0004936,0.0,0.001,Mental disorder
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0026961,0.0,0.001,Mydriasis
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0021053,0.0,0.001,Immune system disorder
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0005940,0.0,0.001,Bone disorder
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0009450,0.0,0.001,Infection
DB00396,Progesterone,5994,CID100004920,CID000005994,C0002170,0.0,0.001,Alopecia
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0017605,0.0,0.001,Angle closure glaucoma
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C1291078,0.0,0.001,Epigastric discomfort
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0015230,0.0,0.001,Rash
DB00624,Testosterone,6013,CID100005408,CID000006013,C0002957,0.0,0.001,Anger
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0085631,0.0,0.001,Agitation
DB00624,Testosterone,6013,CID100005408,CID000006013,C0002622,0.0,0.001,Amnesia
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C3495947,0.0,0.001,Atypical fracture
DB00624,Testosterone,6013,CID100005408,CID000006013,C0002792,0.0,0.001,Anaphylactic shock
DB00624,Testosterone,6013,CID100005408,CID000006013,C0002962,0.0,0.001,Angina pectoris
DB00006,Bivalirudin,16129704,CID116129704,CID016129704,C0020517,0.0,0.001,Hypersensitivity
DB00624,Testosterone,6013,CID100005408,CID000006013,C0002994,0.0,0.001,Angioedema
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C2711248,0.0,0.001,Osteonecrosis of jaw
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0042963,0.0,0.001,Vomiting
DB00624,Testosterone,6013,CID100005408,CID000006013,C0003862,0.0,0.001,Arthralgia
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0042571,0.0,0.001,Vertigo
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0040822,0.0,0.001,Tremor
DB00624,Testosterone,6013,CID100005408,CID000006013,C0000737,0.0,0.001,Gastrointestinal pain
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0015672,0.0,0.001,Fatigue
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0017601,0.0,0.001,Glaucoma
DB00316,Acetaminophen,1983,CID100001983,CID000001983,C0016382,0.0,0.001,Flushing
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0020517,0.0,0.001,Hypersensitivity
DB00373,Timolol,33624,CID100005478,CID000033624,C0030196,0.0,0.001,Pain in extremity
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0033774,0.0,0.001,Pruritus
DB01280,Nelarabine,3011155,CID100096312,CID003011155,C0011304,0.0,0.001,Demyelination
DB00395,Carisoprodol,2576,CID100002576,CID000002576,C0917801,0.0,0.001,Insomnia
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0086543,0.0,0.001,Cataract
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0852792,0.0,0.001,Blood cortisol decreased
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0858259,0.0,0.001,Nasal discomfort
DB00620,Triamcinolone,31307,CID100005544,CID000031307,C0917801,0.0,0.001,Insomnia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0018524,0.0,0.001,Hallucination
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0005940,0.0,0.001,Bone disorder
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0178298,0.0,0.001,Skin disorder
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0235710,0.0,0.001,Chest pain
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0392197,0.0,0.001,Warmth
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0149871,0.0,0.001,Deep vein thrombosis
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0043352,0.0,0.001,Dry mouth
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0085605,0.0,0.001,Hepatic failure
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0015802,0.0,0.001,Femur fracture
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0080274,0.0,0.001,Urinary retention
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0600142,0.0,0.001,Hot flush
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0006444,0.0,0.001,Bursitis
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0085633,0.0,0.001,Mood swings
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0006849,0.0,0.001,Oral candidiasis
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0035410,0.0,0.001,Rhabdomyolysis
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0041834,0.0,0.001,Erythema
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0042029,0.0,0.001,Urinary tract infection
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0042963,0.0,0.001,Vomiting
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0004936,0.0,0.001,Mental disorder
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0005741,0.0,0.001,Blepharitis
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0151735,0.0,0.001,Injection site reaction
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0015967,0.0,0.001,Body temperature increased
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0005779,0.0,0.001,Coagulopathy
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C1963824,0.0,0.001,Shortened cervix
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0015230,0.0,0.001,Dermatitis
DB00624,Testosterone,6013,CID100005408,CID000006013,C0241832,0.0,0.001,Cerebrovascular insufficiency
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0151735,0.0,0.001,Injection site reaction
DB14577,Calcium cation,271,CID100000271,CID000000271,C0013604,0.0,0.001,Oedema
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0014583,0.0,0.001,Episcleritis
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0014518,0.0,0.001,Toxic epidermal necrolysis
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0042075,0.0,0.001,Urinary tract disorder
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0042024,0.0,0.001,Urinary incontinence
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0332534,0.0,0.001,Induration
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0234215,0.0,0.001,Discomfort
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0085649,0.0,0.001,Oedema peripheral
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0042963,0.0,0.001,Vomiting
DB14577,Calcium cation,271,CID100000271,CID000000271,C0012833,0.0,0.001,Dizziness
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0030193,0.0,0.001,Pain
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0027497,0.0,0.001,Nausea
DB00377,Palonosetron,6337614,CID100148211,CID006337614,C0020517,0.0,0.001,Hypersensitivity
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0012569,0.0,0.001,Diplopia
DB14726,Dabigatran,216210,CID100216210,CID000216210,C0002994,0.0,0.001,Angioedema
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0086439,0.0,0.001,Hypokinesia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0085605,0.0,0.001,Hepatic failure
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0014868,0.0,0.001,Oesophagitis
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0007642,0.0,0.001,Cellulitis
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0007820,0.0,0.001,Cerebrovascular disorder
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0151907,0.0,0.001,Skin discolouration
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0162824,0.0,0.001,Photocontact dermatitis
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0231528,0.0,0.001,Myalgia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0085636,0.0,0.001,Photophobia
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0008031,0.0,0.001,Chest pain
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0043049,0.0,0.001,Water intoxication
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0011849,0.0,0.001,Diabetes mellitus
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0014866,0.0,0.001,Oesophageal stenosis
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0011991,0.0,0.001,Diarrhoea
DB14577,Calcium cation,271,CID100000271,CID000000271,C0004093,0.0,0.001,Asthenia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0042571,0.0,0.001,Vertigo
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0042109,0.0,0.001,Urticaria
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0340865,0.0,0.001,Anaphylactoid reaction
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0003811,0.0,0.001,Arrhythmia
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0006145,0.0,0.001,Breast disorder
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0007871,0.0,0.001,Cervical incompetence
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0009450,0.0,0.001,Infection
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0027769,0.0,0.001,Nervousness
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0030305,0.0,0.001,Pancreatitis
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0003537,0.0,0.001,Aphasia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0030312,0.0,0.001,Pancytopenia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0030554,0.0,0.001,Paraesthesia
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0340464,0.0,0.001,Extrasystoles
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0020598,0.0,0.001,Hypocalcaemia
DB00630,Alendronic acid,2088,CID100002088,CID000002088,C0020517,0.0,0.001,Hypersensitivity
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0019158,0.0,0.001,Hepatitis
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0231218,0.0,0.001,Feeling abnormal
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0042075,0.0,0.001,Urethral disorder
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0686347,0.0,0.001,Tardive dyskinesia
DB14516,Sodium cation,923,CID100000923,CID000000923,C1720775,0.0,0.001,Renal tubular necrosis
DB14516,Sodium cation,923,CID100000923,CID000000923,C2747793,0.0,0.001,Acute phosphate nephropathy
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0232461,0.0,0.001,Increased appetite
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0428977,0.0,0.001,Bradycardia
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0424295,0.0,0.001,Agitation
DB01267,Paliperidone,115237,CID100115237,CID000115237,C0851353,0.0,0.001,Blood and lymphatic system disorders
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0231528,0.0,0.001,Musculoskeletal discomfort
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0002871,0.0,0.001,Anaemia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0027765,0.0,0.001,Nervous system disorder
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0002874,0.0,0.001,Aplastic anaemia
DB00315,Zolmitriptan,60857,CID100005731,CID000060857,C0392156,0.0,0.001,Akathisia
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0012833,0.0,0.001,Dizziness
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0020517,0.0,0.001,Hypersensitivity
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0027932,0.0,0.001,Neurosis
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0016382,0.0,0.001,Flushing
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0018681,0.0,0.001,Headache
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0020517,0.0,0.001,Hypersensitivity
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0027765,0.0,0.001,Nervous system disorder
DB00370,Mirtazapine,4205,CID100004205,CID000004205,C0004044,0.0,0.001,Asphyxia
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0013404,0.0,0.001,Dyspnoea
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0030252,0.0,0.001,Palpitations
DB00625,Efavirenz,64139,CID100003203,CID000064139,C0030554,0.0,0.001,Paraesthesia
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0032961,0.0,0.001,Pregnancy
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0040264,0.0,0.001,Tinnitus
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0040822,0.0,0.001,Tremor
DB14570,Hydroxyprogesterone,6238,CID100006238,CID000006238,C0015967,0.0,0.001,Body temperature increased
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0040034,0.0,0.001,Thrombocytopenia
DB00213,Pantoprazole,4679,CID100004679,CID000004679,C0038325,0.0,0.001,Erythema multiforme
